gene_id,EC,Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr4_0421,2.7.1.-,PAS_chr4_0421,17.18209622,17.47566632,19.55526704,26.28938337,26.40346365,27.02732746,23.46565331,23.5019781,23.19291832,25.22126249,25.53488407,26.5049909,26.53660009,,,,,
PAS_chr3_1192,2.7.1.-,PAS_chr3_1192,6.571914251,6.018284786,11.21943995,14.52998679,11.33836879,12.41469165,12.32605637,9.980229253,11.9245151,12.65920842,12.44618849,12.56477931,13.63763161,,,,,
PAS_chr1-4_0561,2.7.1.-,PAS_chr1-4_0561,675.7637216,608.3897323,704.2876222,268.7574965,501.6578772,609.836209,521.7805548,548.3176556,588.7019881,526.9636677,532.0940767,607.0626278,688.9282631,,,,,
PAS_chr4_0624,2.7.1.-,PAS_chr4_0624,955.9396293,834.508511,473.1426063,326.1802761,541.7033326,586.9728605,456.3864404,501.3134827,520.7712332,416.5099992,488.8154735,436.1434794,577.3485959,,,,,
PAS_chr4_0436,2.3.2.32,PAS_chr4_0436,187.7047863,184.6698585,150.9838277,188.2034562,191.7882033,186.7043573,193.2646594,188.796026,204.7681723,200.451557,200.6917133,196.9307586,212.5993976,,,,,
PAS_chr4_0437,4.2.1.51,PAS_chr4_0437,77.50606401,58.36249582,30.75306711,41.19768504,43.23917784,49.73453461,48.83958996,54.71561765,57.55685884,45.50484255,42.16573428,49.77404062,48.95134557,,,,,
PAS_chr4_0441,3.4.21.53,PAS_chr4_0441,75.73862452,69.23134175,75.65391722,79.86643926,78.50170309,72.49051977,76.58788641,70.79024757,78.78498486,77.4271731,80.0835247,78.93753556,83.2863059,,,,,
PIM1 PAS_chr4_0441,3.4.21.53,PAS_chr4_0441,75.73862452,69.23134175,75.65391722,79.86643926,78.50170309,72.49051977,76.58788641,70.79024757,78.78498486,77.4271731,80.0835247,78.93753556,83.2863059,,,,,
PAS_chr4_0445,2.1.1.202,PAS_chr4_0445,91.02555147,64.38668136,52.7388112,26.95019715,37.51865444,33.43748285,32.45394078,41.51893681,29.08766233,32.96701012,25.72784693,32.05975956,25.21998101,,,,,
PAS_chr4_0449,1.17.99.9,PAS_chr4_0449,60.53719269,74.46664852,60.96669886,39.35695346,56.23012506,50.88144089,52.00169907,75.26857199,67.73316005,70.77374299,65.4239173,72.32468054,74.81328897,,,,,
PAS_chr4_0460,2.1.1.268,PAS_chr4_0460,41.57661722,41.37468438,32.3909345,7.95667361,16.21448529,18.79548967,14.6482341,19.62234082,14.56176161,14.75334308,13.07024108,13.08235877,12.12306837,,,,,
PAS_chr4_0465,2.1.1.317,PAS_chr4_0465,204.8567446,205.437463,84.75139311,82.68475106,97.08169496,88.15601233,87.16630555,96.50535345,88.07158598,83.61737106,86.15399596,88.20459537,82.97679992,,,,,
PAS_chr1-4_0315,2.3.1.286,PAS_chr1-4_0315,25.79072786,29.05524261,28.94768761,107.5118716,85.04599179,87.01676041,87.7013672,77.65313591,95.30271479,95.88456723,98.20791443,97.33071319,94.33963326,,,,,
PAS_chr4_0474,2.3.1.286,PAS_chr4_0474,23.23428925,22.69812375,35.88921714,14.92596667,11.52342561,16.97178131,13.71379867,12.95882737,14.77173654,13.19429325,13.38428578,13.15909423,14.49701288,,,,,
PAS_chr4_0477,2.7.1.24,PAS_chr4_0477,24.1532705,26.20387486,22.00296643,36.10637012,31.67994002,33.10302376,27.00314585,27.62921478,30.01539609,28.50553923,29.83424595,31.54410975,36.54932728,,,,,
PAS_chr4_0478,2.7.1.137,PAS_chr4_0478,22.12227104,26.63819322,26.71675223,35.36999021,27.94024561,27.69792066,29.51129387,24.81965234,28.95083619,30.71846925,27.33778529,29.62068842,30.1241876,,,,,
PAN2 PAS_chr1-1_0143,3.1.13.4,PAS_chr1-1_0143,23.53613818,22.07299873,17.96112741,19.98366417,17.74631028,18.4903795,18.28587651,17.02264941,16.25062434,18.05618966,17.44996781,18.23602807,16.2979608,,,,,
PAS_chr4_0490,3.1.13.4,PAS_chr4_0490,72.24295756,75.66242024,68.51166084,66.41066329,53.12106706,48.71732511,60.33237619,47.35987916,56.03672579,54.77927285,51.30791973,48.03580934,46.73775308,,,,,
PAS_chr4_0492,3.2.2.- 4.2.99.18,PAS_chr4_0492,29.7421644,27.61440419,39.58484869,38.06793842,35.97485726,34.38720269,33.55289225,37.44454515,30.30043272,30.73493078,31.53314051,30.2036988,29.32712864,,,,,
PAS_chr4_0503,3.4.22.68,PAS_chr4_0503,56.64192438,74.55340264,110.2430265,41.40750328,39.96266053,48.91239248,51.43950531,70.08531976,28.28403901,22.46439169,25.54409713,23.97344221,25.44905917,,,,,
PAS_chr4_0511,2.3.1.179,PAS_chr4_0511,16.91448522,16.99876582,18.26390781,28.67709813,24.07472952,22.15437774,22.1219798,21.64618015,23.10152345,21.91655953,23.07226993,22.93057047,22.73836768,,,,,
PAS_chr4_0544,2.4.1.260,PAS_chr4_0544,19.13305645,17.31844492,13.80087315,14.0882147,11.86027605,14.48472804,13.17713587,12.62267181,12.87641451,13.83862664,14.38033257,13.94053034,13.16210893,,,,,
PAS_chr4_0550,1.1.1.65,PAS_chr4_0550,1229.892356,312.360054,1023.228592,719.4903263,860.3928509,672.7645617,598.812043,430.4099649,551.1527032,498.6702304,422.712272,337.4760616,264.5330521,,,,,
PAS_chr4_0572,4.2.1.146,PAS_chr4_0572,12.50376802,10.74330798,40.75329995,69.13245824,72.40864254,76.35692027,74.89531871,48.31478665,60.04233212,70.69592725,76.92555574,77.12503265,74.02133011,,,,,
PAS_chr4_0576,1.1.1.2,PAS_chr4_0576,117.6150177,46.8434741,24.84159603,70.16710079,44.0434538,48.70852913,57.23244875,38.14771269,52.08828864,52.76659071,56.46899756,52.0356012,50.5268553,,,,,
PAS_chr4_0578,4.2.1.1,PAS_chr4_0578,171.1367945,391.2726717,157.6899616,162.8238092,285.4106764,237.3686161,251.020075,435.0752641,326.0345795,233.9520843,246.4288958,231.4804023,198.4601961,,,,,
PAS_chr4_0579,3.2.1.3,PAS_chr4_0579,27.71691802,31.00077291,75.00627561,364.3611657,675.4434492,668.5787199,449.5476441,360.1596762,330.1093331,274.9575894,339.2012692,323.8983126,406.4102716,,,,,
PAS_chr2-1_0120,1.1.1.41,PAS_chr2-1_0120,416.6897424,306.6518445,338.2513801,195.9193883,253.0014715,219.5434591,208.7995571,247.5636903,185.9025657,181.5352761,181.2410118,180.7757494,172.7978086,,,,,
PAS_chr4_0580,1.1.1.41,PAS_chr4_0580,435.3479357,311.5340337,288.7396763,186.9366555,256.0233176,202.872469,205.7397347,202.1870333,169.7575048,153.8833864,144.8917273,149.5262834,108.979385,,,,,
PAS_chr4_0582,2.1.1.313,PAS_chr4_0582,35.66351107,29.93663595,45.98432054,34.21652924,34.49860076,35.94457249,34.03765643,34.01375522,34.21225006,35.35873662,30.94746408,36.31113247,35.62282218,,,,,
PAS_chr4_0584,3.4.23.41,PAS_chr4_0584,59.67336798,118.5351341,85.88544223,127.2721042,143.3446361,134.3500012,136.6340878,138.4910689,152.5005419,163.0489338,160.7568619,153.7699268,132.7676552,,,,,
PAS_chr4_0593,1.1.1.26,PAS_chr4_0593,159.0108242,142.7146793,185.5371161,120.0395788,112.1177455,108.036476,108.3632717,106.4740027,128.8570176,112.0601042,125.1834643,112.5350398,114.0968982,,,,,
PAS_chr4_0595,3.1.4.50,PAS_chr4_0595,7.31895009,11.61588733,10.86307625,22.51757564,19.7478116,19.12703666,20.70231395,19.54478216,24.14275219,22.5584277,22.85430873,19.54799494,21.15322177,,,,,
PAS_chr4_0598,4.1.2.27,PAS_chr4_0598,52.24355534,60.74471351,88.50226086,38.67182274,43.2643957,38.88610609,42.40334747,41.51386902,35.67973355,31.30848774,40.86561486,32.7455083,34.16625759,,,,,
PAS_chr4_0613,6.3.4.4,PAS_chr4_0613,800.9797184,611.1731784,309.9215819,183.4700613,259.5742502,365.3295325,399.8190797,567.8761513,476.0227177,375.5325893,268.4734417,309.9937053,294.7985137,,,,,
PAS_chr4_0621,1.4.3.21,PAS_chr4_0621,8.12844456,7.67921231,11.14604075,14.94467603,7.362286123,8.938499927,9.055443856,9.58861549,10.29951059,8.811496249,9.117072619,10.39367679,11.13176582,,,,,
PAS_chr4_0642,3.-.-.-,PAS_chr4_0642,52.72092701,48.22721201,48.32923391,79.05981245,75.89876177,74.32982584,74.18917287,84.17225859,80.67703541,73.79072798,73.75688582,75.12614579,78.0410146,,,,,
PAS_chr4_0645,2.6.1.11,PAS_chr4_0645,345.8016713,303.7787209,197.8708082,43.59289928,87.31247151,131.7190963,132.8135318,293.9725255,154.4111913,149.3463823,90.81489219,117.1140376,101.7869757,,,,,
PAS_chr4_0648,2.5.1.22,PAS_chr4_0648,76.60527328,58.28392177,52.18438349,50.00049927,52.67508008,45.27990995,47.46495724,41.77205287,47.14733462,47.24181431,44.00050703,43.61028681,44.61572137,,,,,
PAS_chr2-1_0807,7.6.2.1,PAS_chr2-1_0807,18.77835697,19.4890351,30.2770949,29.12439109,28.6225068,27.15883227,26.8249802,23.66108637,27.08165259,28.72633859,28.63243592,29.52734847,27.57836879,,,,,
PAS_chr2-1_0057,7.6.2.1,PAS_chr2-1_0057,22.24398163,20.05278527,50.86449898,20.35132136,27.44672046,25.36204858,27.16399968,46.5676514,17.07696429,17.01818911,12.5921228,16.24108249,11.83296866,,,,,
PAS_chr2-1_0756,7.6.2.1,PAS_chr2-1_0756,29.41889518,35.02288376,48.23029067,35.85257535,33.72845477,33.41644509,33.67743761,31.59378844,30.99975976,31.29094891,30.99125272,33.00825429,30.20843763,,,,,
PAS_chr1-4_0233,7.6.2.1,PAS_chr1-4_0233,22.22455179,28.19348165,30.72280557,38.69935257,37.10272531,35.00462485,35.0742005,34.70929638,35.80624723,33.67718451,35.51115288,34.39643352,40.72881712,,,,,
PAS_chr4_0662,7.6.2.1,PAS_chr4_0662,34.00913409,35.98976067,45.66968254,52.71741687,48.51973554,50.99771174,48.44019923,44.37406584,49.96027624,47.6207466,52.33954207,50.59114646,49.28270634,,,,,
PAS_chr4_0664,2.1.1.10,PAS_chr4_0664,16.71998715,20.07441077,44.8059725,55.9141194,43.22474805,35.91857985,37.28747504,38.82552766,49.83869154,36.9553955,73.79806491,36.23518702,50.66458162,,,,,
PAS_chr4_0665,1.2.1.41,PAS_chr4_0665,218.5444495,205.781945,96.05495737,136.658442,139.5168425,165.6770858,174.164171,243.6024213,200.8760739,159.7227413,176.5469744,156.5244006,181.8579374,,,,,
PAS_chr2-2_0288,3.5.3.1,PAS_chr2-2_0288,18.7655967,18.82597986,105.3795674,88.64629505,151.1832012,102.0829003,97.07424583,108.3484067,92.41342496,87.50221694,100.6905801,84.08697636,82.22572766,,,,,
PAS_chr4_0684,3.5.3.1,PAS_chr4_0684,49.9248429,111.5067029,450.0093009,176.0768139,254.1422656,204.8284394,150.9695457,171.4681072,186.6218678,163.9091446,190.6837127,165.4238021,195.4807974,,,,,
PAS_chr4_0686,3.4.17.4,PAS_chr4_0686,183.4063238,358.1176259,283.2343756,141.9067338,154.5595137,160.3328111,157.4560152,178.1133826,232.2559869,208.9802207,254.5990043,222.9633467,224.7756188,,,,,
PAS_chr4_0692,3.2.1.58,PAS_chr4_0692,10.65085359,9.445306895,10.10726245,8.49305422,8.228001581,9.57363429,8.836923261,9.192082819,9.641664889,8.624003616,6.590462882,8.756546913,7.103161874,,,,,
PAS_chr4_0700,3.1.4.11,PAS_chr4_0700,9.094909356,8.809499717,17.83239632,20.98240985,19.57525634,18.08667419,22.11458298,22.91925787,13.80476913,14.41974876,14.72698583,15.82123622,12.965872,,,,,
PAS_chr4_0703,4.3.2.10,PAS_chr4_0703,171.3461896,155.5691814,34.74927995,51.34793815,69.33678273,127.7989501,142.1329173,218.8946047,180.3878771,118.5632084,98.15573089,108.620234,112.6164404,,,,,
PAS_chr4_0705,6.3.5.6 6.3.5.7,PAS_chr4_0705,43.48284598,45.21506754,34.86797751,27.86805054,27.19807875,28.56331839,27.34322513,32.09625889,32.32242531,27.91150899,29.74347238,32.22712589,35.76818676,,,,,
PAS_chr4_0708,6.3.4.19,PAS_chr4_0708,40.93245066,35.84936194,27.6944852,23.11282772,24.60890863,26.48241901,26.95323245,35.3804977,26.48417302,24.45475207,23.14619701,23.23492962,19.72503377,,,,,
PAS_chr2-1_0123,6.1.1.5,PAS_chr2-1_0123,21.1516513,24.29460394,18.07232152,19.48076308,23.58617313,22.10411047,21.98125227,24.20509285,27.01720318,27.21251127,27.67192058,29.42037128,32.32816778,,,,,
PAS_chr4_0709,6.1.1.5,PAS_chr4_0709,186.5163091,143.756209,79.38499222,53.61708297,88.52192501,121.4611798,132.9032251,180.3092676,160.0564944,106.3410977,91.05979076,100.8268095,98.05464487,,,,,
ALG3 PAS_chr4_0712,2.4.1.258,PAS_chr4_0712,21.41903161,20.76914784,26.22135251,28.3478232,27.8140579,29.78850359,31.67508232,27.6122475,31.7680809,31.28172247,32.61920239,33.26863995,30.9714403,,,,,
PAS_chr4_0712,2.4.1.258,PAS_chr4_0712,21.41903161,20.76914784,26.22135251,28.3478232,27.8140579,29.78850359,31.67508232,27.6122475,31.7680809,31.28172247,32.61920239,33.26863995,30.9714403,,,,,
PAS_chr4_0714,3.4.21.105,PAS_chr4_0714,105.8377827,68.92271721,135.6771037,96.23710658,98.87235107,93.77812975,95.12727343,80.91414926,91.30146142,91.05763052,96.88981153,86.37181844,102.9868442,,,,,
HER2 PAS_chr2-1_0400,6.3.5.7,PAS_chr2-1_0400,22.71594781,16.1602626,23.65636853,20.45235834,24.71637111,22.60315841,21.91197972,25.98567628,20.40839215,20.55399407,20.92712087,21.77312941,23.78607013,,,,,
PAS_chr4_0715,6.3.5.7,PAS_chr4_0715,48.28530179,38.52706715,58.23815879,53.20193526,60.98643414,57.2676902,57.55307871,56.27747568,59.87805762,62.0542153,58.79101408,61.16999434,61.57228822,,,,,
PAS_chr4_0729,2.1.1.286,PAS_chr4_0729,11.365689,12.11086938,14.01191548,22.14242503,18.91047829,20.86180143,18.45409074,20.63663573,22.06982363,20.50676267,21.08655038,22.21986974,27.81917344,,,,,
PAS_chr4_0730,3.1.3.25,PAS_chr4_0730,184.2126482,141.6309117,89.38924979,81.35982212,94.50662323,91.24152983,82.49728146,87.3235916,92.14017261,78.83265927,76.74383692,78.80603662,103.6539415,,,,,
PAS_chr4_0738,4.2.1.93,PAS_chr4_0738,57.30037915,82.78857961,90.8156427,123.9200664,88.35784147,93.16605692,98.22358062,88.47524965,111.8237223,109.7636198,138.3183529,117.8442239,143.1701174,,,,,
PAS_chr4_0743,1.14.19.-,PAS_chr4_0743,160.3379434,145.761664,80.25772171,18.79321947,39.55900662,37.55124257,28.45543362,49.6653587,32.8675378,33.01236452,22.4474014,27.2119731,25.75048491,,,,,
PAS_chr4_0754,1.1.1.289,PAS_chr4_0754,512.0714473,529.3227267,655.6350798,498.2313628,503.3145924,534.2955354,503.0118211,487.1912814,583.6184987,557.7131831,610.1937821,602.0486297,681.5579315,,,,,
PAS_chr4_0988,1.1.1.289,PAS_chr4_0988,175.7225638,293.7919176,662.6352929,321.6028827,776.2367984,610.2610923,567.3851337,657.7819782,588.5044489,781.0663681,667.8085395,575.4645535,527.9937322,,,,,
PAS_chr4_0777,2.4.1.109,PAS_chr4_0777,51.31422111,55.34415716,49.90811725,48.72113887,45.02167132,44.71573374,42.09217017,43.88361646,48.69921017,49.13265508,43.44389201,47.14434239,44.18832852,,,,,
PAS_chr1-1_0286,2.4.1.109,PAS_chr1-1_0286,53.86852335,57.7581969,54.0908972,56.21458082,55.78305084,58.62109971,60.0533464,58.83321858,67.0183531,63.97772872,63.52844825,64.52147081,59.05328585,,,,,
PAS_chr2-1_0256,2.4.1.109,PAS_chr2-1_0256,119.1324412,131.7661783,100.6968113,148.3744329,131.1584901,103.9867743,106.5882904,118.1171082,129.5187457,117.2485828,122.0184906,112.0098134,104.4462709,,,,,
PAS_chr2-1_0212,2.4.1.109,PAS_chr2-1_0212,90.80580787,104.8167822,85.49859792,164.4657187,146.2388646,117.8506929,124.4294144,135.2004121,147.9565375,138.1276639,139.8244249,129.7811091,103.7862834,,,,,
PAS_chr4_0780,1.3.1.93,PAS_chr4_0780,171.1144582,156.6178593,133.7988429,181.8019308,172.7990543,177.0851763,174.4074512,172.6514345,184.1653128,172.2626109,204.064096,172.8370721,227.6129494,,,,,
PAS_chr4_0783,2.7.1.30,PAS_chr4_0783,1572.453433,1202.03334,2394.542047,58.26146858,114.927774,112.5933559,96.67116905,85.78965313,65.48174627,61.02737337,66.04784031,67.98925371,58.68635922,,,,,
PAS_chr4_0785,6.3.1.2,PAS_chr4_0785,2452.590263,2652.489684,5259.354473,5596.611249,5720.71537,5423.092578,4953.121248,6048.545275,5271.146966,4424.800356,4680.086934,4968.928875,6451.301546,,,,,
PAS_chr4_0788,1.15.1.1,PAS_chr4_0788,78.92385786,51.01289782,82.59757001,37.27552171,54.40926266,47.18352745,45.72105833,46.69370612,48.4516748,48.50395659,38.34166765,45.43161244,47.82232911,,,,,
PAS_chr4_0786,1.15.1.1,PAS_chr4_0786,2045.086835,1563.465799,3706.253843,4757.841216,4151.752994,4452.931326,4446.178176,3863.833204,4105.192891,3610.033925,3883.167709,3730.790772,4299.916629,,,,,
PAS_chr1-4_0071,1.15.1.1,PAS_chr1-4_0071,495.7890079,628.3623784,938.9225956,530.6083902,453.7104416,505.3212598,503.4371819,453.5000235,555.4726093,490.1452455,597.2842677,507.5817288,654.0941371,,,,,
PAS_chr4_0790,3.2.1.24,PAS_chr4_0790,21.98081384,24.05630062,34.12607871,65.48537825,57.15070767,56.75948186,63.65710382,45.18807675,61.4914301,57.43039957,73.34824984,60.62094562,64.51738261,,,,,
PAS_chr4_0791,2.5.1.59,PAS_chr4_0791,13.95649264,12.43743033,11.16827696,11.39848242,11.23455783,9.369929099,10.94016018,11.42532123,9.120051245,10.63278046,9.41909765,7.660272728,7.420922368,,,,,
PAS_chr4_0793,2.7.8.-,PAS_chr4_0793,18.01356287,18.02569458,10.68851317,15.06777781,15.37278328,16.14831592,12.73864756,14.45513411,18.65749109,14.77684756,12.67700894,13.85283488,13.36874955,,,,,
PAS_chr4_0795,4.2.1.36,PAS_chr4_0795,244.8834821,208.5291171,60.72467462,31.48825378,63.79518838,107.5060105,115.0907779,185.473778,132.016967,95.29947107,68.6445962,83.2334628,72.04149588,,,,,
PAS_chr4_0806,1.6.2.4,PAS_chr4_0806,61.69752435,86.96008292,19.55168439,15.68235012,25.82342322,27.98043367,23.46936516,40.20110236,32.6117318,25.452095,27.76242332,28.83542261,29.72122219,,,,,
NCP1 PAS_chr4_0806,1.6.2.4,PAS_chr4_0806,61.69752435,86.96008292,19.55168439,15.68235012,25.82342322,27.98043367,23.46936516,40.20110236,32.6117318,25.452095,27.76242332,28.83542261,29.72122219,,,,,
PAS_chr4_0815,1.1.1.37,PAS_chr4_0815,1280.373943,1487.915637,3189.141598,2973.842143,3379.465632,3904.48989,3478.939948,3673.929001,3681.691264,3257.129212,3364.92023,3798.869945,3871.854989,,,,,
PAS_chr2-1_0238,1.1.1.37,PAS_chr2-1_0238,1270.885017,1106.112944,2242.89557,1672.1484,1556.287463,1500.816677,1516.875178,1416.448286,1388.409635,1438.572231,1431.509461,1503.058571,1435.222551,,,,,
PAS_chr4_0816,3.2.1.28,PAS_chr4_0816,98.38739957,115.9022811,136.6445108,205.3145797,185.9656135,176.2475413,186.9779973,173.3824623,202.9682951,196.1370266,222.2307962,204.8376483,211.8325296,,,,,
PAS_chr4_0342,3.2.1.28,PAS_chr4_0342,21.92631439,44.31912173,126.4741931,125.2916082,126.3729215,129.9339455,130.4702731,122.3470692,125.929493,99.01437332,113.5285465,95.60171846,103.5505516,,,,,
PAS_chr1-1_0301,2.5.1.87,PAS_chr1-1_0301,83.61814713,74.99842497,40.46997357,86.68021981,72.42231969,76.9271325,77.54533162,74.90267098,84.085319,87.35392806,95.8523004,90.8318431,105.5219959,,,,,
PAS_chr4_0818,2.5.1.87,PAS_chr4_0818,61.78419337,72.6571352,77.3301549,62.43581961,66.33823527,63.65447881,62.32957208,60.63403504,62.65610906,64.18337966,68.58691418,63.69677814,65.05173268,,,,,
PAS_chr4_0819,2.5.1.82 2.5.1.83,PAS_chr4_0819,82.45194624,75.68278241,63.12777474,25.38731573,36.04739078,35.40545728,31.33155383,38.65479263,36.05959519,33.95450624,33.57874825,32.88040344,32.74947593,,,,,
BNA4 PAS_chr4_0830,1.14.13.9,PAS_chr4_0830,66.55482872,65.6717765,44.57607151,48.51547753,52.46021977,61.5063456,64.56039268,86.50672223,72.47692095,62.63749506,61.75817508,62.27640305,66.89982263,,,,,
PAS_chr4_0830,1.14.13.9,PAS_chr4_0830,66.55482872,65.6717765,44.57607151,48.51547753,52.46021977,61.5063456,64.56039268,86.50672223,72.47692095,62.63749506,61.75817508,62.27640305,66.89982263,,,,,
PAS_chr4_0842,4.4.1.5,PAS_chr4_0842,262.6761248,447.9515898,306.157135,887.4917952,846.9990715,850.3816179,853.8489848,948.579516,1008.452793,982.3546772,1047.683917,1083.791153,1281.932005,,,,,
PAS_chr4_0843,1.8.4.12,PAS_chr4_0843,160.5060792,177.501619,247.79271,193.5632513,138.8066029,165.655742,170.6164571,153.0142672,183.6941916,180.8970662,190.1933179,170.1867232,179.1143657,,,,,
PAS_chr2-1_0008,1.8.4.12,PAS_chr2-1_0008,176.0039415,267.1419894,228.8879891,299.2659328,305.7054225,319.9328503,338.1230118,363.8830039,360.0351644,377.8372277,381.8338194,350.6062153,412.8056453,,,,,
PAS_chr4_0844,5.3.4.1,PAS_chr4_0844,486.1510993,540.686034,728.369838,990.4007924,817.1368895,600.687285,565.9491449,699.682497,804.1282338,662.4883753,711.0284591,670.6683281,879.8832639,,,,,
PAS_chr4_0991,5.3.4.1,PAS_chr4_0991,18.41189827,14.54793003,24.61243218,23.58465754,25.61405087,30.69256813,25.89547876,26.02735802,29.0504275,24.30831951,26.82016973,27.97058614,33.51229196,,,,,
PAS_chr4_0847,2.4.1.186,PAS_chr4_0847,105.8434982,206.6638629,110.33419,204.1984407,243.3139332,264.0493472,313.8488439,308.3832933,295.600355,284.589753,355.9007243,275.1937408,308.7338514,,,,,
PAS_chr4_0865,2.3.1.31 2.3.1.46,PAS_chr4_0865,58.17323353,44.03297841,53.68493487,62.72643426,55.53028995,55.01204444,50.49851262,44.08251707,49.81917757,51.61932694,52.80536179,54.36978703,55.21449393,,,,,
PAS_chr4_0866,3.1.4.12,PAS_chr4_0866,63.50620586,72.50301716,50.27562011,57.31851831,59.62516939,58.50374749,58.76132608,60.29140409,57.97818724,56.91613247,59.09198473,58.2846838,52.6314797,,,,,
PAS_chr1-4_0611,3.4.-.-,PAS_chr1-4_0611,52.0265478,55.18014863,129.1649941,83.92830719,77.52823952,82.51456048,76.42954115,69.53535291,72.32185148,76.86773114,73.09390258,70.48340993,63.94892349,,,,,
PAS_chr1-1_0194,3.4.-.-,PAS_chr1-1_0194,47.9083237,46.26582577,63.523226,125.0686469,102.4038501,100.0452813,104.8907496,83.04154706,103.2573191,102.7374823,106.3071854,112.3163242,115.7326198,,,,,
PAS_chr3_0953,3.4.-.-,PAS_chr3_0953,34.88545442,56.34415253,54.81779396,39.88575538,29.14972447,40.41842457,40.14970913,32.91057314,41.58142499,33.40358991,40.7323257,34.64471927,32.62680053,,,,,
PAS_chr4_0874,3.4.-.-,PAS_chr4_0874,115.2931266,134.9425578,67.30730212,53.94759471,74.0740077,87.55079084,91.98654461,137.1463807,109.3743275,86.72797945,84.66696722,84.36393665,83.92893489,,,,,
PAS_chr4_0907,4.6.1.13,PAS_chr4_0907,80.01193221,72.68892647,80.60240173,73.71848763,87.74622352,94.23157882,83.38952703,80.39009152,82.12388206,89.74235577,87.52039593,90.76367504,89.32159859,,,,,
PAS_chr4_0912,2.7.1.23,PAS_chr4_0912,152.0410459,134.4219099,87.75123577,94.57745455,90.38741838,114.0156899,129.114311,173.275127,144.6615774,114.705839,108.0267645,114.6492875,118.0634351,,,,,
