Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr3_0331,35.72134556,67.18073157,55.57622932,28.23371216,32.19986224,40.50305763,40.28017754,32.24145651,33.25127319,34.18537738,38.14904617,35.28028252,33.43867453,,,,,
PAS_chr3_1002,49.48289589,49.25923109,65.09698443,18.71716221,40.48601768,40.20486372,38.02482173,37.79569973,30.36187139,35.50830001,32.69833356,37.6346362,30.32549898,,,,,
PAS_chr2-1_0284,41.20061567,32.25479006,52.50378829,40.25331894,39.64816773,35.46008348,40.18659534,38.9962718,35.96141455,36.95694285,36.70537897,36.25984307,39.10308639,,,,,
PAS_chr1-4_0318,33.17487587,34.70134819,31.41383241,39.38188452,41.14714598,38.38571463,39.61158594,40.8144689,36.38445641,37.66136602,41.24702893,41.0202876,50.36421787,,,,,
PAS_chr1-4_0196,35.52547329,36.00054691,40.27083976,54.52790101,41.52756505,36.00714074,39.66110382,31.96674803,35.29314889,32.78117322,36.92085818,36.87907134,47.94093779,,,,,
PAS_chr4_0388,59.41898192,53.1472527,27.54885078,45.42035904,38.33465379,36.16045581,37.95204924,40.54335829,35.60649928,33.89779076,32.96500016,32.5636022,31.54572939,,,,,
PAS_chr1-4_0080,61.99523395,83.08979909,63.09881453,30.0860234,34.63046003,33.57124866,32.089154,30.21517674,28.93007255,30.36170278,25.01997574,26.83779234,24.82037542,,,,,
PAS_chr4_0633,54.235881,55.92589395,36.31009101,44.49021497,36.56878296,38.42386193,41.82799414,29.3987029,30.92200052,35.98547845,32.95405567,35.18051179,32.44347033,,,,,
PAS_chr2-2_0004,14.9007354,13.48161117,36.05937811,27.16454745,36.20432127,51.54092118,38.48714111,39.20453362,41.6435874,41.73531593,61.86218646,50.9885165,51.34082751,,,,,
PAS_chr2-1_0019,22.10304264,31.93576368,39.7755715,51.11755696,39.84907266,30.04099406,31.77716995,41.84086826,46.01455292,41.33418595,43.37440373,46.02165275,39.31083201,,,,,
PAS_chr1-3_0302,30.16791067,23.96177192,33.25058184,47.536936,43.38811675,44.3610534,43.24672268,34.19830536,41.47761056,40.58677287,38.7226871,40.26016491,43.13716391,,,,,
PAS_chr2-2_0108,32.84203076,37.64956836,25.05555927,53.82439655,31.87989509,35.24710331,44.8907651,35.64491801,42.35891706,45.13544987,43.82368715,41.80720525,33.87660541,,,,,
PAS_chr2-1_0491,36.66804104,37.77212555,24.52678935,41.46538545,42.39347549,43.46464291,40.92219293,36.85305202,38.32472901,38.87658027,40.089768,38.46955795,44.20920117,,,,,
PAS_chr1-4_0131,26.88557234,27.04810545,25.94374532,37.92697869,35.5513892,38.22265687,39.29159382,55.80746706,43.04558534,40.51505684,41.95083626,44.13325852,47.71306512,,,,,
PAS_chr1-4_0122,39.58587904,37.0266696,39.0698818,40.7594908,41.74387098,38.19812014,36.11227566,39.16531928,35.52531711,36.42432608,35.77025871,38.45623326,46.07304969,,,,,
PAS_chr4_0170,19.73836893,29.28335382,32.56086241,51.06309608,43.70695373,40.38208102,40.97658394,37.90196583,45.3028356,44.91390483,39.87383553,40.99161988,37.06908935,,,,,
PAS_chr3_1065,28.693542,28.62917541,31.62285805,42.93194143,41.66799593,41.9700714,41.70751923,38.14531218,40.86484306,43.08590414,42.65332069,42.78900974,38.88036378,,,,,
PAS_chr1-4_0585,44.65411994,42.83208126,58.11302341,39.38509047,39.46574214,37.99526064,36.15550849,32.9389006,33.75258378,35.15712738,35.07539727,35.45523973,32.65625945,,,,,
PAS_chr2-1_0413,31.99471231,32.35205944,60.22760079,40.16423145,37.53035642,35.20895212,39.40445267,31.78764302,39.06404689,38.83859602,42.04886274,36.49771822,38.25326152,,,,,
PAS_chr3_0486,21.92693266,26.1268582,32.38655942,57.24000271,38.6595481,42.38192836,41.77442397,34.3346397,38.58524442,41.74537213,45.06943125,42.13361727,40.92134279,,,,,
PAS_chr2-1_0666,34.09820902,36.74940093,31.6572804,51.10912366,42.54921063,37.6297688,42.29937769,37.84625132,37.02298043,38.73284028,39.08024187,38.12515494,35.40722904,,,,,
PAS_chr4_0527,13.05097419,18.67551581,15.70380404,52.8697483,44.26007694,41.76372171,50.23255119,39.48421857,45.97830196,50.94770069,47.94277264,45.9500423,34.86271417,,,,,
PAS_chr2-1_0662,48.25440617,50.60396772,55.18086272,33.62145452,40.34822969,36.68799562,36.68051447,34.09031775,34.31811388,37.58931218,32.70483802,34.9178635,26.64241197,,,,,
PAS_chr3_0339,32.77387141,33.31278814,28.74697496,47.1830294,42.51529767,39.23893887,43.05703173,34.51355984,40.98395142,39.31564548,39.5555171,41.90954974,38.45110474,,,,,
PAS_chr2-2_0272,28.76340243,17.91950872,102.395951,32.63620991,37.70315989,51.53068058,52.63370809,30.76876067,26.18270601,27.34390877,30.4566572,28.65746185,34.52292419,,,,,
PAS_chr3_1189,36.02720898,39.24486761,46.7886127,49.51139642,40.08267423,34.86612684,38.06846214,37.98780603,35.0051751,33.42298673,36.0416939,35.41560528,38.58620837,,,,,
PAS_chr3_0652,68.7954351,57.05211757,45.44386898,29.30615078,34.51138681,29.7955611,29.13180527,38.02418207,32.57563464,35.66634249,31.76469716,31.25024114,37.38383044,,,,,
PAS_chr3_0025,10.1790328,12.19488022,18.1120906,32.89918891,45.7704208,47.95004821,41.62623433,46.14072034,46.69123752,47.96720565,52.66891881,41.05666117,57.23829935,,,,,
PAS_chr3_0883,37.3393477,36.62491922,41.39235481,35.26588488,41.99390881,40.6260907,42.81494934,34.46892288,37.87857641,38.40852337,35.72002382,39.89532639,37.14385291,,,,,
PAS_chr3_0266,24.28240985,24.47345766,21.16387123,41.17150783,35.90617131,42.22519809,40.21946691,40.13978485,45.27782422,42.42436417,47.11528459,46.57505766,47.79595695,,,,,
PAS_chr1-4_0212,59.85499386,44.30898956,67.13984627,23.21948869,38.73352456,32.7162133,32.77920203,42.05002396,31.39285819,35.5061643,28.51802922,31.68832863,30.80449651,,,,,
PAS_chr2-2_0345,24.46389395,31.77194988,39.22777535,56.80884612,40.89558543,39.82149744,39.02003999,33.77702426,36.22252868,40.44499167,42.55767437,40.4014021,33.17195558,,,,,
PAS_chr3_0087,33.68334489,53.10231441,28.41368483,38.24877191,39.76316565,43.53885052,39.40068204,37.1118185,38.16342131,40.57038368,37.38967187,36.7538338,32.33358477,,,,,
PAS_chr4_0367,43.71531049,51.84869408,45.68715663,45.52617935,40.77356886,33.91905393,34.13407628,37.47973739,35.0641734,32.29544979,32.23164071,30.92037169,34.84825031,,,,,
PAS_chr3_1235,31.13844606,45.92839733,39.48546115,54.57196837,38.06824168,36.02595032,35.25584756,32.08255199,33.64163955,38.04515893,37.59576642,38.91804331,37.66518651,,,,,
PAS_chr2-1_0740,26.78169626,34.74836488,42.08289903,40.1350809,49.17483227,36.18574284,42.91353914,42.92034162,38.9805483,42.51226103,31.94976521,33.94248791,35.99238515,,,,,
PAS_chr1-1_0070,33.48937898,37.72393263,34.82580455,47.44146249,43.22970691,42.35463703,42.69927435,33.87468113,35.5450354,38.41745403,34.27907718,39.45094892,34.76619051,,,,,
PAS_chr1-1_0377,23.89686129,37.94345613,29.80953892,37.58475118,39.78310344,38.26786934,38.01209725,41.52147232,43.33696287,37.05190416,41.3067661,40.2694928,48.54909187,,,,,
PAS_chr1-4_0255,29.37330746,33.48265052,46.21812076,46.36200063,39.42751327,40.80771889,38.53508757,36.68857522,37.78273582,37.5172904,41.01602431,35.40079365,34.60814246,,,,,
PAS_chr1-4_0161,36.65045336,44.15126891,28.30542636,40.03429526,38.31892836,41.63845265,43.69408275,34.99114316,36.48276967,37.62689078,39.30966335,38.155707,37.17624237,,,,,
PAS_chr4_0543,40.02829632,38.27899787,42.93142337,44.22401923,35.9404579,35.26637861,36.90818148,34.55238274,37.36853893,37.48367276,38.04260992,37.66432107,37.66173815,,,,,
PAS_chr1-4_0402,15.46490019,14.74637637,17.91077826,55.53649303,35.96751096,42.71365445,37.4655007,46.15660419,43.94899911,39.33264316,53.34767708,45.65267685,47.75044566,,,,,
PAS_chr1-4_0066,25.24196638,24.12274842,27.30900656,45.06075361,41.2051054,39.14476793,40.16956173,36.20818098,40.26569307,39.45613655,43.3741807,44.05284077,50.19594299,,,,,
PAS_chr3_0228,60.63293821,55.94450671,42.47381173,35.92440168,36.78078788,34.56308003,31.49521886,29.76820667,33.33421683,29.85460774,29.2011585,31.9036926,43.53387894,,,,,
PAS_chr3_1042,45.42459724,38.80703304,55.22677334,31.0863343,38.20348423,33.41368821,34.3478054,36.81103809,35.35533401,35.9000679,34.90513447,36.24081448,39.64461979,,,,,
PAS_chr2-1_0151,26.08035523,33.92917522,41.54243489,44.4210867,37.17690043,36.07864483,40.43099447,32.41854039,40.04491598,41.59423759,42.14033736,40.14021172,39.31888915,,,,,
PAS_chr1-4_0555,19.882203,19.45056579,56.24611256,43.59071187,38.3636812,40.00893425,42.41453284,32.90335815,39.34599464,41.21845482,41.15264139,42.92412815,37.60984145,,,,,
PAS_chr4_0220,37.35062506,45.20603292,31.80467325,33.49289353,34.77132743,38.42452728,38.91511261,46.04841582,42.41605961,39.37486067,38.96953832,38.29586531,29.79874253,,,,,
PAS_chr2-1_0619,60.63213593,51.87877221,34.4248101,34.66796251,37.12845324,35.93365059,34.26731076,39.36018437,36.61830388,31.81056608,30.47682971,33.83832725,33.82459501,,,,,
PAS_chr2-1_0759,33.93483826,38.39480303,31.13700487,48.40988226,36.92725444,37.10717762,37.41556668,37.3734371,37.00438063,40.41273109,43.06451023,38.86124233,34.80322314,,,,,
PAS_chr1-4_0667,41.81252399,39.17479822,37.70522913,38.54390113,36.42882413,38.88555069,39.83426619,34.14659741,36.32592989,37.28486791,37.2801872,40.18478805,37.22508687,,,,,
PAS_chr1-1_0206,54.17966972,49.6597231,42.49721802,40.22201978,38.04658277,35.17797342,35.31364953,32.11739661,32.39749476,36.30705523,32.25200594,33.28973714,32.84489568,,,,,
PAS_chr1-3_0180,41.65059977,40.27590864,60.06474846,40.17677404,37.09041179,36.23455511,35.49455962,34.67196294,33.56350342,30.86347693,34.90851319,32.54036492,36.76759609,,,,,
PAS_chr2-1_0572,56.04768209,50.17309525,38.88786254,42.11089553,38.34502999,35.67514615,36.46342885,35.24468913,32.96262229,36.45585463,30.88228738,34.03984276,26.99413941,,,,,
PAS_chr2-2_0049,27.18453001,22.24615983,15.83782091,45.60017699,38.61001755,40.96848244,44.09220565,36.96421914,43.48336109,44.04736301,44.61409479,44.96667991,45.52097878,,,,,
PAS_chr3_0111,25.10492646,26.91271049,34.02698885,52.55216087,41.06955815,38.69900258,37.92986124,36.58221899,35.96162211,29.82140911,50.4291666,35.32617281,49.67291859,,,,,
PAS_chr4_0031,45.31101284,38.07859739,48.01004356,34.26913479,37.03082484,37.74455656,37.02995645,35.23720474,33.62521554,41.21341404,35.24818247,39.01064815,32.25309576,,,,,
PAS_chr2-1_0074,45.30173829,33.58501997,27.78347187,43.80187771,38.74707679,41.24756175,40.2634707,31.31100336,33.65256979,39.2108074,38.74447377,42.81888714,37.47029609,,,,,
PAS_chr1-4_0116,60.89582135,54.79476346,70.11391515,31.14928223,34.03654929,33.17860899,29.60170366,31.47491718,29.45704741,31.07883927,25.37899856,31.31254692,31.22403228,,,,,
PAS_chr2-1_0863,74.34820951,52.35232242,58.03986454,28.75352051,34.27828052,35.50082552,31.52054564,32.53554736,29.39481084,35.37344523,24.74821736,29.90816358,26.68857846,,,,,
PAS_chr2-2_0231,46.03975503,44.5391946,42.02058751,37.38572704,35.0065517,37.24053489,38.63579848,36.59448574,31.55119085,37.49797814,32.9552043,39.43823102,34.15302781,,,,,
PAS_chr2-1_0226,63.0226439,50.88736019,50.20558625,27.93384462,35.28103643,29.03201264,29.71535994,40.95486482,31.63252408,28.26566372,31.76269531,32.51786313,41.63830658,,,,,
PAS_chr1-4_0662,35.70124113,52.91211943,25.00206553,32.4681476,40.45026525,42.35985721,40.77119189,40.72880411,34.90014299,33.53877535,35.38988999,32.21420492,46.1947565,,,,,
PAS_chr1-3_0063,49.30648748,42.57047912,49.39210159,37.99799995,40.47044318,30.46056102,26.80332497,35.98423691,40.14419249,33.06173185,31.28429031,35.12939575,39.76574586,,,,,
PAS_chr3_1027,44.59204594,37.29973949,52.60427754,32.73608704,36.27866475,37.06381731,33.56543539,35.74838076,34.72563481,35.88290738,38.47781253,38.10747045,35.12082566,,,,,
PAS_chr4_0651,51.11527507,49.22472853,45.44304352,30.75193002,38.89031334,35.23044643,38.18298741,28.3280528,33.4992668,36.55535575,32.01060432,34.8605792,37.93674517,,,,,
PAS_chr3_0322,57.32173931,68.13594089,34.81198646,20.83141871,42.76185479,37.32788946,40.49397533,37.53978661,31.34742316,34.50519951,29.22425207,32.35550277,24.89546849,,,,,
PAS_chr2-2_0385,54.78477412,59.84912946,51.32475008,31.83007938,32.32284299,33.69517412,37.98079168,30.84450339,32.59312192,34.82110115,31.63873663,33.1233007,26.7431409,,,,,
PAS_chr1-1_0142,28.87269979,34.45645512,32.60002539,51.02992964,39.75804276,40.5599354,40.1600416,32.05164964,39.36122673,38.65535559,37.44334721,40.26653724,36.29682981,,,,,
PAS_chr4_0744,63.27025633,57.46814961,54.7657001,28.56659603,32.74623103,30.015449,29.21155885,30.76807416,32.4433769,30.33306272,32.11747906,32.7410797,37.03298132,,,,,
PAS_chr3_0882,27.65145739,26.55285348,30.03354713,35.87072855,40.2078912,45.11419459,41.3993244,37.79343665,41.72243916,39.61290815,42.30182031,42.35921766,40.81823985,,,,,
PAS_chr1-4_0566,13.42079208,14.94949593,21.27115454,65.76179847,39.51266099,37.45294089,44.90114796,31.32025758,45.00433417,44.97987928,49.32022596,43.83359716,39.36228597,,,,,
PAS_chr1-4_0502,32.00227264,29.65938178,42.44837142,37.51518503,38.38030224,39.33092232,38.04039282,36.4009989,40.11314848,35.89838576,39.2016336,39.14931159,42.7508625,,,,,
PAS_chr2-1_0347,54.15867887,48.77106793,30.80710969,33.38804921,36.81133307,34.31804826,38.24286848,36.69154215,36.07795499,37.24487584,36.93501667,35.03891662,32.32730518,,,,,
PAS_chr2-1_0071,28.96525043,40.16661426,59.92797065,43.93217433,49.148131,39.28890792,30.24023494,44.26318312,28.44577354,29.4941431,26.81572224,32.88576778,36.89932718,,,,,
PAS_chr3_0651,70.99471446,46.71335334,63.30453312,23.29953336,33.24235108,31.92762654,29.90583875,35.20893365,32.81383267,32.22908888,27.74440747,31.78074323,31.23298506,,,,,
PAS_chr3_0436,11.72814508,10.01000429,19.96079997,52.29714044,36.11343757,44.54775149,42.59163057,35.30802568,43.51430524,45.21916118,48.03245947,52.76007212,48.3108095,,,,,
PAS_chr3_1159,39.15066614,46.25528058,33.23305332,42.00379852,38.48876295,36.08372275,40.75635112,36.30780265,33.47588726,37.52772346,37.24136908,34.96894934,34.85689537,,,,,
PAS_chr2-1_0777,38.90310489,35.79134193,32.34337222,37.9498012,37.03127234,37.7604417,39.09706375,39.13584026,36.61582656,37.62179539,43.08929394,37.58318838,37.15209949,,,,,
PAS_chr3_0737,50.03505118,34.41382679,47.66880933,32.24875692,40.3552872,35.46506243,36.15145667,39.41531068,35.60649928,39.5579529,36.12906026,31.33930857,31.66374006,,,,,
PAS_chr2-2_0369,45.50605815,48.17314563,42.73791595,42.59441238,32.6483971,35.43992773,32.30779697,39.17786905,35.50555952,34.94007272,31.81121406,36.26537527,32.89998634,,,,,
PAS_chr1-1_0476,75.18966842,65.25888358,65.78408676,26.52413027,32.76013474,28.27802492,30.89512513,33.09674871,24.7445995,34.51727081,24.91789838,28.04171303,19.85315661,,,,,
PAS_chr4_0166,16.06833034,15.91434275,45.65280538,40.31658837,40.00732297,43.67008344,46.64451182,34.91230339,40.73054382,45.38381903,39.6236079,43.36055707,37.32398032,,,,,
PAS_chr2-2_0242,69.20477825,47.2687091,72.97399388,23.11902446,31.2636397,28.57159761,29.27854554,39.78531607,29.8466244,34.43250618,26.75353577,28.26537328,28.38437404,,,,,
PAS_chr3_0999,35.95335848,38.55969484,39.37708793,42.533048,34.60269684,36.47032022,36.75867118,34.58818832,38.24361581,39.26993667,38.43928753,39.70278244,34.60187347,,,,,
PAS_chr1-3_0157,64.85155887,58.58060597,59.47534247,34.82923304,28.20877539,32.91255967,30.7660285,36.1061108,32.52635228,29.89992783,26.85082136,25.26304541,28.49209463,,,,,
PAS_chr1-1_0135,26.96109361,32.73871252,35.67794987,35.30922574,37.71345534,38.48885163,41.84686562,38.61009494,39.30129134,39.09467557,42.90767957,43.04852253,37.01822597,,,,,
PAS_chr3_0017,19.77409841,26.97140044,27.63366867,23.35904179,27.40941506,36.5081525,37.91476825,40.3111132,47.47533238,49.99423874,48.48064967,51.52163885,50.92134418,,,,,
PAS_chr4_0617,46.32804962,73.4692876,42.87319858,17.74379671,37.77418887,39.88301443,41.80004559,35.60032765,30.75907312,35.52032408,31.01140572,31.11951387,24.17423646,,,,,
PAS_chr2-1_0369,38.59243452,32.19495218,25.0401422,30.95697914,33.01503941,39.06108501,38.82213245,50.26253803,43.25916644,36.4365551,37.14769924,36.97984976,46.17948396,,,,,
PAS_chr3_0107,47.33999357,45.5455195,37.86714762,42.45771289,36.54488603,35.57885408,35.77348367,32.57463693,34.4767387,36.56377178,34.35458625,36.2845597,32.24849639,,,,,
PAS_chr2-1_0576,33.92703176,25.92869166,54.96199294,23.75444224,32.69315772,36.92207713,40.96648368,62.59242339,36.60388021,40.29314727,31.6890205,32.67305969,34.39326383,,,,,
PAS_chr4_0635,25.50462314,29.15552008,39.51494,40.1443201,39.97153148,37.758708,43.11083217,32.99126833,41.2072616,42.37494705,41.00148442,39.74050583,34.90504026,,,,,
PAS_chr1-1_0230,64.59738854,47.9367983,48.17113336,26.0964295,29.6219823,33.06098817,35.96870049,42.45250778,34.70885644,35.81719813,28.27149973,31.79958895,28.70314718,,,,,
PAS_chr3_0256,50.70698018,51.00686008,77.03165789,33.32870176,34.68730922,37.80434531,31.37442138,24.70043701,27.60581746,29.36600055,26.95502185,32.1948673,30.19542637,,,,,
PAS_chr3_0433,23.46551567,18.65995364,37.59519799,39.48979314,36.80403155,40.95262324,43.72087743,48.78228916,39.54506985,39.71084165,41.75173007,36.15809088,39.98229032,,,,,
PAS_chr1-4_0271,47.39853948,50.1820341,19.57201611,42.50736182,36.19356149,38.09671169,36.95743343,43.56558839,32.39749476,37.78515208,33.35824519,34.04891017,34.1329308,,,,,
PAS_chr2-2_0122,30.80110086,30.79335438,45.58734358,44.71066593,39.10156494,37.2101062,36.16115482,36.82368076,37.54292377,34.6705737,37.90262693,36.35268995,38.35131334,,,,,
PAS_chr2-1_0206,46.17886613,36.40714353,26.64006363,40.91501223,35.2811397,39.4794613,41.34627422,33.06283123,35.53540659,35.61978068,39.6881157,36.62167421,38.85628676,,,,,
PAS_chr4_0958,52.19325667,53.83429134,48.00729003,37.35132147,32.78014616,33.70452992,30.81628563,28.68315957,34.8810871,30.37395108,30.8529763,34.27055166,37.53020198,,,,,
PAS_chr1-4_0015,33.09914121,31.56186145,39.42874981,40.40004872,38.22544987,40.63533564,41.08501601,33.78011796,35.729468,38.63958259,37.27127165,41.08423016,34.05173128,,,,,
PAS_chr3_1204,51.98680091,60.16056051,46.83645009,31.33283522,33.96299856,34.5205053,34.07312602,32.02712837,33.30732506,34.57251621,31.4377152,32.5339025,27.54563108,,,,,
PAS_chr2-1_0803,23.78828174,33.47264271,59.26982482,30.07871209,37.56098415,31.32653209,39.43643725,40.84859471,36.00275603,44.35348368,35.07539727,39.5857437,33.31555068,,,,,
PAS_chr3_0849,27.28808254,31.02211318,32.72653228,49.35544402,42.19705494,37.02751534,37.19738214,36.27437969,40.33007868,41.26319613,37.04314848,38.53581333,33.83598212,,,,,
PAS_chr1-3_0079,49.96835195,39.60393211,53.05647692,31.9769286,37.15470067,27.97097112,26.93708735,34.99139302,32.69137519,42.92337508,33.74192053,36.07818485,36.90587385,,,,,
PAS_chr2-2_0190,27.79168166,37.84698113,48.12605422,40.71123724,39.93965214,35.571728,38.59260848,35.53385484,34.38366994,40.49467039,35.40377819,37.56213906,31.98554192,,,,,
PAS_chr3_1180,60.8227372,49.51181978,107.1038836,25.20309278,31.43423104,35.96611006,33.88988637,42.48216296,19.59134895,21.66135991,18.4998381,19.54016884,17.93265496,,,,,
PAS_chr1-4_0520,26.51458636,23.96334359,33.16040241,43.10141376,36.13809789,38.39113328,38.51174828,44.30150622,44.01170041,40.29533023,41.49026628,38.01657516,35.43323293,,,,,
PAS_chr3_0285,36.06285905,31.34025536,47.89603548,41.06692892,37.47950091,36.75921885,35.59270828,35.07633671,37.12410223,35.81154951,33.48024251,37.32983746,37.95564646,,,,,
PAS_chr1-1_0024,25.58623327,32.53978864,40.37469656,47.52550686,40.21845908,36.16854178,38.41416013,32.40513518,37.95672307,40.13301671,37.42289863,39.7993148,34.07863863,,,,,
PAS_chr3_0229,40.28202538,36.67728133,20.73602836,37.83029559,33.42525717,34.329935,32.90650565,33.75067713,39.27187421,40.91217804,42.77704383,45.81665027,43.87369643,,,,,
PAS_chr2-2_0479,51.06150558,69.42362751,35.42107774,20.74556044,48.71072124,37.29720588,39.2011688,34.17271736,30.25818205,36.74247194,27.74254605,30.73348111,20.87805126,,,,,
